Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
20220512,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25592839.0,137184.0,V,75.93,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220513,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25661838.0,137348.0,V,75.93,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220514,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25661838.0,137348.0,V,75.93,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220515,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25661838.0,137348.0,V,75.93,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220516,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25732153.0,137499.0,V,75.93,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220517,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25818405.0,137714.0,V,75.94,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220518,0.0,,,,,,0.0,,"https://archive.ph/rFMdm  Most of the previous protective measures have expired.    Basic protection such as the mask requirement, for example in hospitals and care facilities, can remain. In long-distance air and passenger transport, the mask requirement remains valid nationwide. The mask requirement in public transport as well as the compulsory testing at schools are still possible. This is determined in the respective federal state.    ",0.0,,,,,,0.0,,"https://archive.ph/rFMdm  Most of the previous protective measures have expired.    Basic protection such as the mask requirement, for example in hospitals and care facilities, can remain. In long-distance air and passenger transport, the mask requirement remains valid nationwide. The mask requirement in public transport as well as the compulsory testing at schools are still possible. This is determined in the respective federal state.    ",0.0,,,,,,0.0,,"https://archive.ph/rFMdm  Most of the previous protective measures have expired.    Basic protection such as the mask requirement, for example in hospitals and care facilities, can remain. In long-distance air and passenger transport, the mask requirement remains valid nationwide. The mask requirement in public transport as well as the compulsory testing at schools are still possible. This is determined in the respective federal state.    ",0.0,,,,,,0.0,,"https://archive.ph/rFMdm  Most of the previous protective measures have expired.    Basic protection such as the mask requirement, for example in hospitals and care facilities, can remain. In long-distance air and passenger transport, the mask requirement remains valid nationwide. The mask requirement in public transport as well as the compulsory testing at schools are still possible. This is determined in the respective federal state.    ",0.0,,,,,,0.0,,"https://archive.ph/rFMdm  Most of the previous protective measures have expired.    Basic protection such as the mask requirement, for example in hospitals and care facilities, can remain. In long-distance air and passenger transport, the mask requirement remains valid nationwide. The mask requirement in public transport as well as the compulsory testing at schools are still possible. This is determined in the respective federal state.    ",0.0,,,,,,0.0,,,0.0,,,,,,0.0,,"https://archive.ph/rFMdm  Most of the previous protective measures have expired.    Basic protection such as the mask requirement, for example in hospitals and care facilities, can remain. In long-distance air and passenger transport, the mask requirement remains valid nationwide. The mask requirement in public transport as well as the compulsory testing at schools are still possible. This is determined in the respective federal state.    ",,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,https://archive.ph/xXvKC,3.0,https://archive.ph/xXvKC,2.0,https://archive.ph/aQIeD,,,0.0,,2.0,1.0,,,,,2.0,1.0,"Clinics and medical practices  ""Most of the previous protective measures have expired.    Basic protection such as the mask requirement, for example in hospitals and care facilities, can remain. In long-distance air and passenger transport, the mask requirement remains valid nationwide. The mask requirement in public transport as well as the compulsory testing at schools are still possible. This is determined in the respective federal state."" - from google translate  https://archive.ph/rFMdm",5.0,1.0,"Due to the situation in the fourth wave, the deplorably high numbers of new cases and deaths and the extremely serious and sometimes even dramatic situation in the healthcare system, the Länder requested the Federal Government to impose a so-called facility-based vaccine mandate as soon as possible: all employees who have contact with vulnerable persons in hospitals and integration assistance facilities as well as in nursing homes, care homes and mobile care services will be required to be vaccinated against the coronavirus. As a result, the Bundestag and Bundesrat passed an amendment to the Infection Protection Act. Employees who work at hospitals, nursing homes and similar institutions must therefore provide proof of being vaccinated against or having recovered from COVID-19.    https://web.archive.org/web/20221208111439/https://www.bundesregierung.de/breg-de/themen/coronavirus/coronavirus-vaccination-faq-1959802    Germany’s top court has approved a mandate for health workers to be vaccinated against COVID-19.    The Federal Constitutional Court announced on Thursday that it had rejected complaints against the measure, which came into effect in mid-March.    The court said that the importance of protecting vulnerable people in hospitals and care homes outweighs any infringement of health workers’ rights.    Judges had previously refused to issue an injunction blocking the rules from coming into effect.    Health Minister Karl Lauterbach welcomed Thursday’s ruling, saying that “the state is obliged to protect vulnerable groups.”    https://web.archive.org/web/20221208174126/https://www.euronews.com/2022/05/19/germany-s-top-court-approves-vaccine-mandate-for-health-workers    On 27 April 2022, the German Constitutional Court rejected challenges to the vaccine mandate for healthcare workers (case reference: 1 BvR 2649/21).    The case concerned the obligation for professionals working in the healthcare system to provide a vaccine or recovery certificate to attend work. The challenged rule applied not only to medical or nurse employees, but also to the administrative, cleaning or kitchen staff, if they are employed by a healthcare facility. From 15 March 2022, the absence of a vaccine or recovery certificate prevents employees from entering the employers's premises and to exercise their professional activity.    The claimants had alleged an infringement to the bodily integrity and to the right to exercise a profession. However, the court rejected the claim, holding that the interference with the right of bodily integrity is justified because the legislators pursued a legitimate scope to protect vulnerable groups from COVID-19 infection.    About the encroachment of the right to exercise a profession, the court distinguished between medical and nursing staff from other kind of employees: the former are obliged to provide a proof of vaccination as a prerequisite, in order to exercise their professional activity. The latter are required to provide the vaccination or recovered certificate because they come into contact with medical and nursing staff and indirectly with vulnerable groups.    The court also mentioned the sentence of the challenged provision authorising the ban to enter the employers' premises or from working there, if the healthcare staff does not comply with the vaccine mandate. This ban gives rise to a separate interference with occupational freedom. However, the court again relied on the argument that this interference is justified to protect vulnerable groups.    https://web.archive.org/web/20221201192147/https://www.covid19litigation.org/news/2022/05/germany-healthcare-workers-vaccine-mandates-justified-constitutional-court-holds",3.0,1.0,,,,,3.0,1.0,https://archive.ph/xXvKC,,2,https://archive.ph/xXvKC,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25890456.0,137888.0,V,75.94,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220519,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25949175.0,138053.0,V,75.95,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220520,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25998085.0,138204.0,V,75.95,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220521,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25998085.0,138204.0,V,75.95,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220522,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,"Translated from the link provided below by google translate:  ""In principle, the 3-G obligation to provide proof when entering the workplace has been omitted.""    However, this does not change the fact that the institution-related vaccination obligation has been in force for employees in health and care facilities since 16 March 2022. So you have to keep the proof of vaccination.    The home office obligation is omitted.  Companies are now increasingly obliged to assess the risk situation themselves and to define protective measures in operational hygiene concepts – together with the works or staff council.    The employer only has to offer one self-test per week.    The following applies unchanged: keep your distance, observe hygiene, wear a mask and ventilate regularly.    https://archive.ph/KwvlS  ",0.0,,,,,,0.0,,https://archive.ph/4rMTA,0.0,,,,,,0.0,,https://archive.ph/4rMTA,0.0,,,,,,0.0,,https://archive.ph/4rMTA,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,https://archive.ph/4rMTA,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,https://archive.ph/4rMTA,,2,https://archive.ph/4rMTA,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,25998085.0,138204.0,V,75.95,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220523,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,https://archive.ph/wkRTq#headline_1_36,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26045528.0,138326.0,V,75.96,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220524,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26109965.0,138485.0,V,75.96,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.82,42.86,41.07,41.97,41.5,100.0
20220525,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26159106.0,138643.0,V,75.97,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.81,42.86,41.07,41.97,41.5,100.0
20220526,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26159106.0,138643.0,V,75.97,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.81,42.86,41.07,41.97,41.5,100.0
20220527,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26200663.0,138781.0,V,75.97,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.81,42.86,41.07,41.97,41.5,100.0
20220528,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26244107.0,138864.0,V,75.97,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.81,42.86,41.07,41.97,41.5,100.0
20220529,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26244107.0,138864.0,V,75.97,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.81,42.86,41.07,41.97,41.5,100.0
20220530,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,3.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26244107.0,138864.0,V,75.97,16.67,13.89,15.28,14.56,50.0,48.44,49.22,48.81,42.86,41.07,41.97,41.5,100.0
20220531,0.0,,,,,,0.0,,"https://archive.ph/kTmeT#selection-1443.416-1443.683  From google translate: In order to protect vulnerable persons, testing continues to apply nationwide in hospitals, care facilities and outpatient care facilities, schools, day-care centres, in facilities for the joint accommodation of asylum seekers and prisons, deportation detention facilities, correctional facilities and other departments or institutions, if and to the extent that permanently deprived of their liberty there  in particular in psychiatric hospitals, youth welfare homes and for senior citizens. This regulation also applies to persons who have received a booster vaccination.",0.0,,,,,,0.0,,"https://archive.ph/kTmeT#selection-1443.416-1443.683  From google translate: In order to protect vulnerable persons, testing continues to apply nationwide in hospitals, care facilities and outpatient care facilities, schools, day-care centres, in facilities for the joint accommodation of asylum seekers and prisons, deportation detention facilities, correctional facilities and other departments or institutions, if and to the extent that permanently deprived of their liberty there  in particular in psychiatric hospitals, youth welfare homes and for senior citizens. This regulation also applies to persons who have received a booster vaccination.",0.0,,,,,,0.0,,"https://archive.ph/kTmeT#selection-1443.416-1443.683  From google translate: In order to protect vulnerable persons, testing continues to apply nationwide in hospitals, care facilities and outpatient care facilities, schools, day-care centres, in facilities for the joint accommodation of asylum seekers and prisons, deportation detention facilities, correctional facilities and other departments or institutions, if and to the extent that permanently deprived of their liberty there  in particular in psychiatric hospitals, youth welfare homes and for senior citizens. This regulation also applies to persons who have received a booster vaccination.",0.0,,,,,,0.0,,"https://archive.ph/kTmeT#selection-1443.416-1443.683  From google translate: In order to protect vulnerable persons, testing continues to apply nationwide in hospitals, care facilities and outpatient care facilities, schools, day-care centres, in facilities for the joint accommodation of asylum seekers and prisons, deportation detention facilities, correctional facilities and other departments or institutions, if and to the extent that permanently deprived of their liberty there  in particular in psychiatric hospitals, youth welfare homes and for senior citizens. This regulation also applies to persons who have received a booster vaccination.",0.0,,,,,,0.0,,"https://archive.ph/kTmeT#selection-1443.416-1443.683  From google translate: In order to protect vulnerable persons, testing continues to apply nationwide in hospitals, care facilities and outpatient care facilities, schools, day-care centres, in facilities for the joint accommodation of asylum seekers and prisons, deportation detention facilities, correctional facilities and other departments or institutions, if and to the extent that permanently deprived of their liberty there  in particular in psychiatric hospitals, youth welfare homes and for senior citizens. This regulation also applies to persons who have received a booster vaccination.",0.0,,,,,,0.0,,,0.0,,,,,,0.0,,"https://archive.ph/kTmeT#selection-1443.416-1443.683  From google translate: In order to protect vulnerable persons, testing continues to apply nationwide in hospitals, care facilities and outpatient care facilities, schools, day-care centres, in facilities for the joint accommodation of asylum seekers and prisons, deportation detention facilities, correctional facilities and other departments or institutions, if and to the extent that permanently deprived of their liberty there  in particular in psychiatric hospitals, youth welfare homes and for senior citizens. This regulation also applies to persons who have received a booster vaccination.",,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,https://archive.ph/wkRTq,3.0,"https://archive.ph/kTmeT#selection-1443.416-1443.683  From google translate: In order to protect vulnerable persons, testing continues to apply nationwide in hospitals, care facilities and outpatient care facilities, schools, day-care centres, in facilities for the joint accommodation of asylum seekers and prisons, deportation detention facilities, correctional facilities and other departments or institutions, if and to the extent that permanently deprived of their liberty there  in particular in psychiatric hospitals, youth welfare homes and for senior citizens. This regulation also applies to persons who have received a booster vaccination.",2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,Public transport and medical facilities  https://archive.ph/wkRTq,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,"https://archive.ph/kTmeT#selection-1443.416-1443.683  From google translate: In order to protect vulnerable persons, testing continues to apply nationwide in hospitals, care facilities and outpatient care facilities, schools, day-care centres, in facilities for the joint accommodation of asylum seekers and prisons, deportation detention facilities, correctional facilities and other departments or institutions, if and to the extent that permanently deprived of their liberty there  in particular in psychiatric hospitals, youth welfare homes and for senior citizens. This regulation also applies to persons who have received a booster vaccination.",,2,https://archive.ph/QkqWG,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26305996.0,139000.0,V,75.98,16.67,13.89,15.28,14.56,47.92,46.35,47.13,46.73,40.48,38.69,39.58,39.12,100.0
20220601,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,"Some additional relaxations for entry went into effect from 1 June, but the policies remain basically the same. Vaccinated travelers are exempt from testing and quarantine.      https://web.archive.org/web/20220612114002/https://www.bundesgesundheitsministerium.de/en/service/gesetze-und-verordnungen/guv-19-lp/coronavirus-einreiseverordnung.html",2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26360953.0,139091.0,V,75.98,16.67,13.89,15.28,14.56,47.92,46.35,47.13,46.73,40.48,38.69,39.58,39.12,100.0
20220602,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26409455.0,139222.0,V,75.98,16.67,13.89,15.28,14.56,47.92,46.35,47.13,46.73,40.48,38.69,39.58,39.12,100.0
20220603,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26452148.0,139313.0,V,75.99,16.67,13.89,15.28,14.56,47.92,46.35,47.13,46.73,40.48,38.69,39.58,39.12,100.0
20220604,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,1.0,,26452148.0,139313.0,V,75.99,16.67,13.89,15.28,14.56,47.92,46.35,47.13,46.73,40.48,38.69,39.58,39.12,100.0
