Year,Week,Age,Value,Value_Covid,Cases,Inzidenz,Hospi_Cases,Hospi_Inzidenz,Erstimpfung,Zweitimpfung,Booster
2022,10,gesamt,21251.0,1471.0,1402532.0,9483.599999999999,11553.0,114.48,49624.0,107522.0,721078.0
2022,11,0-34,187.0,7.0,766402.0,6761.8,2095.0,23.060000000000002,,,
2022,11,35-59,1445.0,44.0,585614.0,2061.7,2154.0,7.58,,,
2022,11,60-79,6520.0,379.0,178801.0,976.0,3875.0,21.15,,,
2022,11,80+,13205.0,901.0,49303.0,806.7,4605.0,75.35,,,
2022,11,gesamt,21357.0,1331.0,1580120.0,10606.2,12729.0,127.13999999999999,36998.0,76916.0,747428.0
2022,12,0-34,196.0,3.0,755884.0,6797.3,1973.0,21.1,,,
2022,12,35-59,1463.0,56.0,606884.0,2136.6,2103.0,7.4,,,
2022,12,60-79,6591.0,405.0,192366.0,1050.1,3922.0,21.41,,,
2022,12,80+,12986.0,1058.0,51634.0,844.8,4484.0,73.37,,,
2022,12,gesamt,21236.0,1522.0,1606768.0,10828.8,12482.0,123.28,32078.0,73096.0,733702.0
2022,13,0-34,190.0,6.0,597496.0,5292.799999999999,1723.0,19.04,,,
2022,13,35-59,1476.0,73.0,503469.0,1772.5,1912.0,6.73,,,
2022,13,60-79,6471.0,435.0,167555.0,914.7,3522.0,19.23,,,
2022,13,80+,12746.0,1069.0,44688.0,731.2,4075.0,66.68,,,
2022,13,gesamt,20883.0,1583.0,1313208.0,8711.199999999999,11232.0,111.68,26921.0,58006.0,714079.0
2022,14,0-34,197.0,7.0,442611.0,3890.3,1440.0,15.81,,,
2022,14,35-59,1551.0,64.0,381928.0,1344.6,1640.0,5.77,,,
2022,14,60-79,6471.0,489.0,126067.0,688.2,3100.0,16.92,,,
2022,14,80+,12734.0,1102.0,33228.0,543.7,3540.0,57.92,,,
2022,14,gesamt,20953.0,1662.0,983834.0,6466.8,9720.0,96.42,21755.0,48275.0,712778.0
2022,15,0-34,200.0,9.0,344417.0,2923.1,1214.0,13.59,,,
2022,15,35-59,1503.0,53.0,309375.0,1089.2,1339.0,4.71,,,
2022,15,60-79,6330.0,331.0,106218.0,579.8,2560.0,13.97,,,
2022,15,80+,12220.0,843.0,27182.0,444.8,2981.0,48.78,,,
2022,15,gesamt,20253.0,1236.0,787192.0,5036.9,8094.0,81.05,12603.0,23575.0,395877.0
2022,16,0-34,163.0,0.0,309206.0,2457.3,1113.0,11.75,,,
2022,16,35-59,1427.0,62.0,302189.0,1063.9,1340.0,4.72,,,
2022,16,60-79,6163.0,341.0,102771.0,561.0,2413.0,13.17,,,
2022,16,80+,11826.0,829.0,24352.0,398.5,2821.0,46.16,,,
2022,16,gesamt,19579.0,1232.0,738518.0,4480.700000000001,7687.0,75.8,12957.0,25642.0,349320.0
2022,17,0-34,177.0,1.0,263509.0,2140.5,944.0,9.71,,,
2022,17,35-59,1419.0,64.0,236740.0,833.5,1102.0,3.88,,,
2022,17,60-79,6163.0,331.0,85236.0,465.3,2136.0,11.66,,,
2022,17,80+,11602.0,889.0,21733.0,355.6,2342.0,38.32,,,
2022,17,gesamt,19361.0,1285.0,607218.0,3794.9,6524.0,63.57,21049.0,38706.0,484185.0
2022,18,0-34,195.0,4.0,200435.0,1697.1,746.0,8.17,,,
2022,18,35-59,1402.0,46.0,190471.0,670.6,955.0,3.36,,,
2022,18,60-79,6267.0,294.0,66075.0,360.7,1796.0,9.8,,,
2022,18,80+,11361.0,736.0,16028.0,262.3,2029.0,33.2,,,
2022,18,gesamt,19225.0,1080.0,473009.0,2990.7,5526.0,54.53,13040.0,26647.0,445892.0
2022,19,0-34,185.0,6.0,174856.0,1476.1,743.0,8.02,,,
2022,19,35-59,1529.0,51.0,167294.0,589.0,822.0,2.89,,,
2022,19,60-79,6154.0,262.0,56802.0,310.1,1574.0,8.59,,,
2022,19,80+,11397.0,644.0,12972.0,212.3,1685.0,27.57,,,
2022,19,gesamt,19265.0,963.0,411924.0,2587.5,4824.0,47.07,9388.0,19006.0,336078.0
2022,20,0-34,181.0,4.0,123012.0,1009.1,605.0,6.3999999999999995,,,
2022,20,35-59,1391.0,42.0,120089.0,422.8,640.0,2.25,,,
2022,20,60-79,6065.0,227.0,42241.0,230.6,1250.0,6.82,,,
2022,20,80+,10928.0,562.0,9715.0,159.0,1327.0,21.71,,,
2022,20,gesamt,18565.0,835.0,295057.0,1821.5,3822.0,37.18,8635.0,18246.0,289110.0
2022,21,0-34,196.0,3.0,76841.0,606.1,437.0,4.800000000000001,,,
2022,21,35-59,1321.0,21.0,77045.0,271.2,455.0,1.6,,,
2022,21,60-79,5575.0,180.0,27358.0,149.3,889.0,4.85,,,
2022,21,80+,10140.0,346.0,6308.0,103.2,899.0,14.71,,,
2022,21,gesamt,17232.0,550.0,187552.0,1129.8,2680.0,25.96,7145.0,13008.0,167254.0
2022,22,0-34,175.0,2.0,100459.0,732.1,532.0,5.26,,,
2022,22,35-59,1373.0,25.0,101655.0,357.9,564.0,1.99,,,
2022,22,60-79,5800.0,165.0,35070.0,191.4,1000.0,5.46,,,
2022,22,80+,10756.0,330.0,7152.0,117.0,1045.0,17.1,,,
2022,22,gesamt,18104.0,522.0,244336.0,1398.4,3141.0,29.810000000000002,7228.0,14681.0,212089.0
2022,23,0-34,178.0,5.0,133873.0,960.3,647.0,6.48,,,
2022,23,35-59,1431.0,18.0,137110.0,482.7,708.0,2.49,,,
2022,23,60-79,5760.0,129.0,45995.0,251.1,1262.0,6.89,,,
2022,23,80+,10591.0,263.0,9098.0,148.9,1390.0,22.74,,,
2022,23,gesamt,17960.0,415.0,326076.0,1843.0,4007.0,38.599999999999994,6330.0,11365.0,162733.0
2022,24,0-34,215.0,2.0,167788.0,1213.4,872.0,9.31,,,
2022,24,35-59,1380.0,23.0,174191.0,613.3,891.0,3.14,,,
2022,24,60-79,6050.0,125.0,59056.0,322.4,1587.0,8.66,,,
2022,24,80+,10852.0,228.0,11585.0,189.6,1647.0,26.95,,,
2022,24,gesamt,18497.0,378.0,412620.0,2338.7,4997.0,48.06,7159.0,11786.0,174482.0
2022,25,0-34,238.0,3.0,227995.0,1685.6,1186.0,12.530000000000001,,,
2022,25,35-59,1445.0,29.0,244303.0,860.1,1247.0,4.39,,,
2022,25,60-79,6155.0,179.0,82859.0,452.3,2199.0,12.0,,,
2022,25,80+,11221.0,351.0,17327.0,283.5,2435.0,39.84,,,
2022,25,gesamt,19059.0,562.0,572484.0,3281.5,7067.0,68.76,7805.0,12719.0,239703.0
2022,26,0-34,197.0,4.0,241386.0,1824.1,1247.0,13.51,,,
2022,26,35-59,1481.0,19.0,268787.0,946.3,1330.0,4.68,,,
2022,26,60-79,6005.0,178.0,93951.0,512.9,2492.0,13.6,,,
2022,26,80+,10879.0,361.0,19547.0,319.8,2660.0,43.52,,,
2022,26,gesamt,18562.0,562.0,623671.0,3603.1,7729.0,75.31,8307.0,12286.0,225374.0
2022,27,0-34,209.0,0.0,236968.0,1815.0,1205.0,13.489999999999998,,,
2022,27,35-59,1412.0,26.0,274454.0,966.3,1503.0,5.29,,,
2022,27,60-79,5970.0,174.0,96551.0,527.1,2739.0,14.95,,,
2022,27,80+,10564.0,369.0,20271.0,331.7,2894.0,47.35,,,
2022,27,gesamt,18155.0,569.0,628244.0,3640.1,8341.0,81.08,6711.0,10746.0,222615.0
2022,28,0-34,205.0,5.0,250811.0,1922.8,1427.0,16.02,,,
2022,28,35-59,1472.0,28.0,293543.0,1033.5,1582.0,5.57,,,
2022,28,60-79,6160.0,186.0,107109.0,584.7,3356.0,18.32,,,
2022,28,80+,11182.0,443.0,24649.0,403.3,3839.0,62.81,,,
2022,28,gesamt,19019.0,662.0,676112.0,3944.3,10204.0,102.72,7086.0,10742.0,266719.0
2022,29,0-34,232.0,5.0,222855.0,1690.1,1467.0,16.59,,,
2022,29,35-59,1482.0,29.0,275134.0,968.7,1628.0,5.73,,,
2022,29,60-79,6707.0,189.0,104177.0,568.7,3490.0,19.05,,,
2022,29,80+,12566.0,451.0,25940.0,424.4,4314.0,70.59,,,
2022,29,gesamt,20987.0,674.0,628106.0,3651.9,10899.0,111.96000000000001,6884.0,9274.0,242415.0
2022,30,0-34,210.0,5.0,170929.0,1253.9,1254.0,14.46,,,
2022,30,35-59,1473.0,24.0,219592.0,773.1,1421.0,5.0,,,
2022,30,60-79,6418.0,222.0,86251.0,470.8,3342.0,18.24,,,
2022,30,80+,12196.0,549.0,22769.0,372.6,3778.0,61.82,,,
2022,30,gesamt,20297.0,800.0,499541.0,2870.4,9795.0,99.52,5590.0,7987.0,223080.0
2022,31,0-34,196.0,4.0,122137.0,886.0,1083.0,12.45,,,
2022,31,35-59,1376.0,29.0,159582.0,561.8,1239.0,4.36,,,
2022,31,60-79,6181.0,244.0,64333.0,351.2,2786.0,15.21,,,
2022,31,80+,12219.0,611.0,17603.0,288.0,3085.0,50.48,,,
2022,31,gesamt,19972.0,888.0,363655.0,2087.0,8193.0,82.5,4988.0,7016.0,174866.0
2022,32,0-34,211.0,2.0,101623.0,748.0,878.0,10.22,,,
2022,32,35-59,1497.0,20.0,129573.0,456.2,980.0,3.45,,,
2022,32,60-79,6304.0,229.0,53242.0,290.6,2272.0,12.4,,,
2022,32,80+,11820.0,593.0,14442.0,236.3,2619.0,42.85,,,
2022,32,gesamt,19832.0,844.0,298880.0,1731.1,6749.0,68.92,4422.0,6801.0,161528.0
2022,33,0-34,201.0,2.0,91217.0,702.2,843.0,9.93,,,
2022,33,35-59,1439.0,25.0,113142.0,398.3,991.0,3.49,,,
2022,33,60-79,6231.0,241.0,46761.0,255.3,2243.0,12.24,,,
2022,33,80+,12061.0,595.0,13535.0,221.5,2493.0,40.79,,,
2022,33,gesamt,19932.0,863.0,264655.0,1577.3000000000002,6570.0,66.45,7596.0,9071.0,146526.0
2022,34,0-34,195.0,3.0,82349.0,650.8,686.0,8.21,,,
2022,34,35-59,1383.0,19.0,96267.0,338.9,845.0,2.97,,,
2022,34,60-79,5979.0,166.0,39310.0,214.6,1747.0,9.54,,,
2022,34,80+,11435.0,416.0,10191.0,166.7,2007.0,32.84,,,
2022,34,gesamt,18992.0,604.0,228117.0,1371.0,5285.0,53.56,4324.0,6538.0,155764.0
2022,35,0-34,179.0,3.0,72796.0,575.6,560.0,6.42,,,
2022,35,35-59,1380.0,30.0,85100.0,299.6,699.0,2.46,,,
2022,35,60-79,5871.0,182.0,35456.0,193.5,1564.0,8.54,,,
2022,35,80+,10864.0,439.0,9088.0,148.7,1593.0,26.06,,,
2022,35,gesamt,18294.0,654.0,202440.0,1217.4,4416.0,43.48,4530.0,6455.0,143470.0
2022,36,0-34,211.0,2.0,71210.0,567.0,586.0,7.1,,,
2022,36,35-59,1394.0,20.0,87207.0,307.0,655.0,2.31,,,
2022,36,60-79,5984.0,164.0,36186.0,197.5,1493.0,8.15,,,
2022,36,80+,11188.0,360.0,9243.0,151.2,1653.0,27.05,,,
2022,36,gesamt,18777.0,546.0,203846.0,1222.7,4387.0,44.61,4493.0,5881.0,121269.0
2022,37,0-34,212.0,5.0,76746.0,607.1,544.0,6.01,,,
2022,37,35-59,1377.0,29.0,98469.0,346.7,755.0,2.66,,,
2022,37,60-79,5905.0,187.0,42439.0,231.7,1670.0,9.12,,,
2022,37,80+,10782.0,421.0,10634.0,174.0,1827.0,29.89,,,
2022,37,gesamt,18276.0,642.0,228288.0,1359.5,4796.0,47.68,4436.0,6380.0,217532.0
2022,38,0-34,204.0,3.0,89283.0,697.4000000000001,722.0,7.789999999999999,,,
2022,38,35-59,1427.0,24.0,123568.0,435.0,956.0,3.37,,,
2022,38,60-79,6063.0,144.0,56212.0,306.9,2329.0,12.71,,,
2022,38,80+,11427.0,356.0,14019.0,229.4,2716.0,44.44,,,
2022,38,gesamt,19121.0,527.0,283082.0,1668.7,6723.0,68.31,4276.0,6227.0,262840.0
2022,39,0-34,198.0,0.0,131450.0,961.1999999999999,974.0,10.48,,,
2022,39,35-59,1424.0,18.0,203346.0,715.9,1574.0,5.54,,,
2022,39,60-79,6487.0,167.0,95453.0,521.1,3822.0,20.86,,,
2022,39,80+,12293.0,422.0,25202.0,412.4,4644.0,75.99,,,
2022,39,gesamt,20402.0,607.0,455451.0,2610.6,11014.0,112.86999999999999,5583.0,8050.0,406663.0
2022,40,0-34,171.0,1.0,158209.0,1099.5,1158.0,12.49,,,
2022,40,35-59,1460.0,17.0,265529.0,934.8,2070.0,7.29,,,
2022,40,60-79,6527.0,122.0,129240.0,705.5,5321.0,29.05,,,
2022,40,80+,12469.0,334.0,35363.0,578.6,6671.0,109.15,,,
2022,40,gesamt,20627.0,474.0,588341.0,3318.4,15220.0,157.98000000000002,5908.0,6255.0,438167.0
2022,41,0-34,211.0,3.0,168382.0,1167.3,1349.0,14.2,,,
2022,41,35-59,1482.0,28.0,285970.0,1006.8,2348.0,8.27,,,
2022,41,60-79,6718.0,234.0,151166.0,825.2,6342.0,34.62,,,
2022,41,80+,13379.0,629.0,43397.0,710.1,7957.0,130.19,,,
2022,41,gesamt,21790.0,894.0,648915.0,3709.4,17996.0,187.28,6857.0,5959.0,614646.0
2022,42,0-34,185.0,4.0,140919.0,1004.6999999999999,1237.0,13.09,,,
2022,42,35-59,1531.0,35.0,239122.0,841.9,2190.0,7.71,,,
2022,42,60-79,6771.0,297.0,128207.0,699.9,5913.0,32.28,,,
2022,42,80+,13332.0,731.0,39620.0,648.3,7341.0,120.11,,,
2022,42,gesamt,21819.0,1067.0,547868.0,3194.7999999999997,16681.0,173.19,5793.0,5495.0,670998.0
2022,43,0-34,199.0,5.0,101902.0,745.3,865.0,9.489999999999998,,,
2022,43,35-59,1421.0,37.0,164288.0,578.4,1659.0,5.84,,,
2022,43,60-79,6589.0,287.0,83551.0,456.1,4422.0,24.14,,,
2022,43,80+,13240.0,756.0,26883.0,439.9,5171.0,84.61,,,
2022,43,gesamt,21449.0,1085.0,376624.0,2219.7,12117.0,124.08,6132.0,4937.0,644490.0
2022,44,0-34,182.0,3.0,69231.0,511.2,744.0,7.96,,,
2022,44,35-59,1419.0,26.0,109527.0,385.6,1162.0,4.09,,,
2022,44,60-79,6304.0,288.0,50962.0,278.2,3111.0,16.98,,,
2022,44,80+,12028.0,673.0,16767.0,274.3,3797.0,62.13,,,
2022,44,gesamt,19933.0,990.0,246487.0,1449.3,8814.0,91.16,4279.0,4445.0,479340.0
2022,45,0-34,183.0,2.0,61219.0,452.79999999999995,568.0,6.2700000000000005,,,
2022,45,35-59,1422.0,34.0,87595.0,308.4,997.0,3.51,,,
2022,45,60-79,6328.0,291.0,39291.0,214.5,2706.0,14.77,,,
2022,45,80+,12255.0,732.0,14142.0,231.4,3248.0,53.14,,,
2022,45,gesamt,20188.0,1059.0,202247.0,1207.1,7519.0,77.69,5405.0,4490.0,605525.0
2022,46,0-34,201.0,4.0,51967.0,391.6,597.0,6.37,,,
2022,46,35-59,1503.0,27.0,74721.0,263.1,980.0,3.45,,,
2022,46,60-79,6520.0,280.0,31910.0,174.2,2411.0,13.16,,,
2022,46,80+,12601.0,731.0,11877.0,194.3,3041.0,49.76,,,
2022,46,gesamt,20825.0,1042.0,170475.0,1023.2,7029.0,72.74,4328.0,3549.0,520760.0
2022,47,0-34,205.0,2.0,50965.0,376.20000000000005,575.0,5.6899999999999995,,,
2022,47,35-59,1476.0,34.0,75387.0,265.4,1042.0,3.67,,,
2022,47,60-79,6827.0,224.0,31264.0,170.7,2730.0,14.9,,,
2022,47,80+,12943.0,621.0,12769.0,208.9,3336.0,54.58,,,
2022,47,gesamt,21451.0,881.0,170385.0,1021.2,7683.0,78.84,4033.0,3407.0,440713.0
2022,48,0-34,187.0,2.0,53001.0,374.1,731.0,7.16,,,
2022,48,35-59,1566.0,26.0,82877.0,291.8,1345.0,4.74,,,
2022,48,60-79,7066.0,200.0,34243.0,186.9,3165.0,17.28,,,
2022,48,80+,13454.0,468.0,14329.0,234.5,4016.0,65.71,,,
2022,48,gesamt,22273.0,696.0,184450.0,1087.3,9257.0,94.88999999999999,3173.0,3239.0,351147.0
2022,49,0-34,240.0,0.0,54163.0,364.3,709.0,7.07,,,
2022,49,35-59,1619.0,16.0,89547.0,315.3,1448.0,5.1,,,
2022,49,60-79,7321.0,207.0,38555.0,210.5,3820.0,20.85,,,
2022,49,80+,14945.0,557.0,16854.0,275.8,4847.0,79.31,,,
2022,49,gesamt,24125.0,780.0,199119.0,1165.9,10824.0,112.33000000000001,2415.0,2672.0,304675.0
2022,50,0-34,226.0,2.0,59017.0,383.1,820.0,8.07,,,
2022,50,35-59,1705.0,36.0,99809.0,351.4,1679.0,5.91,,,
2022,50,60-79,7994.0,254.0,43918.0,239.7,4455.0,24.32,,,
2022,50,80+,16052.0,636.0,19615.0,320.9,5613.0,91.84,,,
2022,50,gesamt,25977.0,928.0,222359.0,1295.1,12567.0,130.14,2333.0,2517.0,257912.0
2022,51,0-34,242.0,4.0,58295.0,372.29999999999995,898.0,8.56,,,
2022,51,35-59,1705.0,39.0,101815.0,358.5,1804.0,6.35,,,
2022,51,60-79,8607.0,237.0,49301.0,269.1,5030.0,27.46,,,
2022,51,80+,18128.0,594.0,22426.0,366.9,6197.0,101.4,,,
2022,51,gesamt,28682.0,874.0,231837.0,1366.8,13929.0,143.77,1688.0,2114.0,140630.0
2022,52,0-34,237.0,1.0,37607.0,242.2,726.0,8.01,,,
2022,52,35-59,1631.0,18.0,68855.0,242.4,1257.0,4.43,,,
2022,52,60-79,8107.0,196.0,34130.0,186.3,3667.0,20.02,,,
2022,52,80+,17309.0,484.0,15709.0,257.0,4696.0,76.84,,,
2022,52,gesamt,27284.0,699.0,156301.0,927.9,10346.0,109.30000000000001,20069.0,18765.0,209250.0
2023,1,0-34,188.0,2.0,33272.0,216.6,674.0,6.83,,,
2023,1,35-59,1648.0,46.0,56591.0,199.2,1182.0,4.16,,,
2023,1,60-79,7599.0,343.0,27720.0,151.3,3236.0,17.66,,,
2023,1,80+,15949.0,831.0,13495.0,220.8,4151.0,67.92,,,
2023,1,gesamt,25384.0,1222.0,131078.0,787.9,9243.0,96.57,901.0,1042.0,63021.0
2023,2,0-34,194.0,5.0,24703.0,175.1,547.0,5.8,,,
2023,2,35-59,1528.0,44.0,37398.0,131.7,877.0,3.09,,,
2023,2,60-79,7005.0,291.0,18298.0,99.9,2472.0,13.49,,,
2023,2,80+,13968.0,746.0,9032.0,147.8,2827.0,46.26,,,
2023,2,gesamt,22695.0,1086.0,89431.0,554.5,6723.0,68.64,1606.0,1706.0,121163.0
2023,3,0-34,210.0,1.0,19712.0,153.2,484.0,5.59,,,
2023,3,35-59,1458.0,39.0,26410.0,93.0,659.0,2.32,,,
2023,3,60-79,6646.0,248.0,10841.0,59.2,1678.0,9.16,,,
2023,3,80+,12901.0,641.0,5897.0,96.5,2060.0,33.71,,,
2023,3,gesamt,21215.0,929.0,62860.0,401.9,4881.0,50.78,1948.0,1466.0,94204.0
2023,4,0-34,195.0,3.0,23963.0,184.2,570.0,6.27,,,
2023,4,35-59,1413.0,28.0,31985.0,112.6,711.0,2.5,,,
2023,4,60-79,6507.0,224.0,11303.0,61.7,1752.0,9.56,,,
2023,4,80+,12511.0,492.0,5681.0,93.0,2072.0,33.9,,,
2023,4,gesamt,20626.0,747.0,72932.0,451.5,5105.0,52.23,1254.0,1087.0,74425.0
2023,5,0-34,164.0,1.0,26467.0,188.10000000000002,667.0,6.890000000000001,,,
2023,5,35-59,1514.0,33.0,37221.0,131.0,906.0,3.19,,,
2023,5,60-79,6758.0,227.0,13910.0,75.9,2097.0,11.45,,,
2023,5,80+,12645.0,420.0,6711.0,109.8,2432.0,39.79,,,
2023,5,gesamt,21081.0,681.0,84309.0,504.8,6102.0,61.32,1016.0,755.0,52140.0
2023,6,0-34,235.0,2.0,25411.0,172.2,704.0,7.7,,,
2023,6,35-59,1449.0,24.0,37438.0,131.8,1088.0,3.83,,,
2023,6,60-79,6489.0,176.0,15460.0,84.4,2512.0,13.71,,,
2023,6,80+,12316.0,429.0,8021.0,131.2,2966.0,48.53,,,
2023,6,gesamt,20489.0,631.0,86330.0,519.6,7270.0,73.77000000000001,582.0,780.0,43377.0
2023,7,0-34,217.0,2.0,27352.0,178.5,809.0,8.15,,,
2023,7,35-59,1511.0,23.0,41386.0,145.7,1321.0,4.65,,,
2023,7,60-79,6545.0,148.0,18899.0,103.2,3216.0,17.56,,,
2023,7,80+,12705.0,369.0,9932.0,162.5,3804.0,62.24,,,
2023,7,gesamt,20978.0,542.0,97569.0,589.9,9150.0,92.6,511.0,587.0,31235.0
2023,8,0-34,198.0,3.0,33776.0,213.2,892.0,9.24,,,
2023,8,35-59,1453.0,19.0,48081.0,169.3,1376.0,4.84,,,
2023,8,60-79,6555.0,146.0,20733.0,113.2,3547.0,19.36,,,
2023,8,80+,12687.0,359.0,10659.0,174.4,4082.0,66.79,,,
2023,8,gesamt,20893.0,527.0,113249.0,670.1,9897.0,100.23,493.0,677.0,23621.0
2023,9,0-34,192.0,2.0,25672.0,168.1,806.0,8.46,,,
2023,9,35-59,1489.0,25.0,35935.0,126.5,1260.0,4.44,,,
2023,9,60-79,6596.0,161.0,16666.0,91.0,3059.0,16.7,,,
2023,9,80+,12764.0,394.0,9402.0,153.8,3679.0,60.2,,,
2023,9,gesamt,21041.0,582.0,87675.0,539.4,8804.0,89.80000000000001,617.0,825.0,23806.0
2023,10,0-34,219.0,1.0,9925.0,71.9,723.0,8.440000000000001,,,
2023,10,35-59,1555.0,22.0,14933.0,52.6,1054.0,3.71,,,
2023,10,60-79,6856.0,166.0,10712.0,58.5,3059.0,16.7,,,
2023,10,80+,13314.0,465.0,8190.0,134.0,3731.0,61.05,,,
2023,10,gesamt,21944.0,654.0,43760.0,317.0,8567.0,89.9,635.0,653.0,19416.0
2023,11,0-34,213.0,3.0,8284.0,62.5,666.0,7.529999999999999,,,
2023,11,35-59,1569.0,15.0,12851.0,45.2,1155.0,4.07,,,
2023,11,60-79,6900.0,184.0,10476.0,57.2,3264.0,17.82,,,
2023,11,80+,13124.0,405.0,8655.0,141.6,4177.0,68.34,,,
2023,11,gesamt,21806.0,607.0,40266.0,306.5,9262.0,97.76,640.0,713.0,17341.0
2023,12,0-34,215.0,5.0,6325.0,48.0,534.0,6.359999999999999,,,
2023,12,35-59,1444.0,18.0,9899.0,34.9,906.0,3.19,,,
2023,12,60-79,6713.0,218.0,9004.0,49.2,2831.0,15.45,,,
2023,12,80+,12973.0,443.0,7498.0,122.7,3514.0,57.5,,,
2023,12,gesamt,21345.0,684.0,32726.0,254.8,7785.0,82.5,599.0,907.0,16467.0
2023,13,0-34,195.0,0.0,4094.0,32.2,374.0,4.63,,,
2023,13,35-59,1473.0,25.0,6602.0,23.2,667.0,2.35,,,
2023,13,60-79,6566.0,148.0,6481.0,35.4,2102.0,11.47,,,
2023,13,80+,12500.0,461.0,5617.0,91.9,2665.0,43.61,,,
2023,13,gesamt,20734.0,634.0,22794.0,182.7,5808.0,62.06,981.0,1266.0,18896.0
2023,14,0-34,187.0,2.0,2514.0,19.9,323.0,3.6900000000000004,,,
2023,14,35-59,1384.0,15.0,3959.0,13.9,439.0,1.55,,,
2023,14,60-79,6445.0,154.0,4339.0,23.7,1495.0,8.16,,,
2023,14,80+,11923.0,273.0,3917.0,64.1,1823.0,29.83,,,
2023,14,gesamt,19939.0,444.0,14729.0,121.6,4080.0,43.23,221.0,402.0,10426.0
2023,15,0-34,199.0,1.0,1943.0,15.899999999999999,227.0,2.97,,,
2023,15,35-59,1410.0,19.0,3280.0,11.5,443.0,1.56,,,
2023,15,60-79,6407.0,159.0,3883.0,21.2,1411.0,7.7,,,
2023,15,80+,12100.0,393.0,3976.0,65.1,1966.0,32.17,,,
2023,15,gesamt,20116.0,572.0,13082.0,113.69999999999999,4047.0,44.400000000000006,90.0,123.0,2848.0
2023,16,0-34,184.0,0.0,1791.0,14.7,202.0,2.74,,,
2023,16,35-59,1450.0,22.0,3015.0,10.6,364.0,1.28,,,
2023,16,60-79,6468.0,138.0,3526.0,19.2,1259.0,6.87,,,
2023,16,80+,11745.0,377.0,3165.0,51.8,1525.0,24.95,,,
2023,16,gesamt,19847.0,537.0,11497.0,96.3,3350.0,35.84,137.0,160.0,4413.0
2023,17,0-34,193.0,0.0,1480.0,13.1,178.0,2.5,,,
2023,17,35-59,1415.0,24.0,2345.0,8.3,301.0,1.06,,,
2023,17,60-79,6239.0,145.0,2830.0,15.4,989.0,5.4,,,
2023,17,80+,11451.0,346.0,2551.0,41.7,1313.0,21.48,,,
2023,17,gesamt,19298.0,515.0,9206.0,78.5,2781.0,30.44,96.0,100.0,3833.0
2023,18,0-34,190.0,0.0,1088.0,9.5,133.0,1.82,,,
2023,18,35-59,1372.0,14.0,1815.0,6.4,243.0,0.86,,,
2023,18,60-79,6085.0,121.0,2289.0,12.5,857.0,4.68,,,
2023,18,80+,11394.0,226.0,2156.0,35.3,1092.0,17.87,,,
2023,18,gesamt,19041.0,361.0,7348.0,63.699999999999996,2325.0,25.23,69.0,89.0,1753.0
2023,19,0-34,185.0,1.0,1043.0,8.8,124.0,1.72,,,
2023,19,35-59,1387.0,14.0,1720.0,6.1,212.0,0.75,,,
2023,19,60-79,6149.0,135.0,2086.0,11.4,778.0,4.25,,,
2023,19,80+,11156.0,271.0,1863.0,30.5,888.0,14.53,,,
2023,19,gesamt,18877.0,421.0,6712.0,56.8,2002.0,21.25,57.0,36.0,2117.0
2023,20,0-34,189.0,0.0,615.0,6.0,80.0,1.28,,,
2023,20,35-59,1446.0,7.0,1019.0,3.6,149.0,0.52,,,
2023,20,60-79,6069.0,64.0,1456.0,7.9,529.0,2.89,,,
2023,20,80+,10665.0,127.0,1287.0,21.1,634.0,10.37,,,
2023,20,gesamt,18369.0,198.0,4377.0,38.6,1392.0,15.059999999999999,11.0,33.0,781.0
2023,21,0-34,193.0,0.0,630.0,5.5,70.0,0.9500000000000001,,,
2023,21,35-59,1365.0,5.0,1002.0,3.5,141.0,0.5,,,
2023,21,60-79,5936.0,80.0,1389.0,7.6,543.0,2.96,,,
2023,21,80+,10879.0,159.0,1281.0,21.0,632.0,10.34,,,
2023,21,gesamt,18373.0,244.0,4302.0,37.6,1386.0,14.75,35.0,28.0,1250.0
2023,22,0-34,188.0,0.0,410.0,3.7,69.0,0.97,,,
2023,22,35-59,1337.0,6.0,643.0,2.3,88.0,0.31,,,
2023,22,60-79,5982.0,42.0,939.0,5.1,345.0,1.88,,,
2023,22,80+,10483.0,101.0,789.0,12.9,374.0,6.12,,,
2023,22,gesamt,17990.0,149.0,2781.0,24.0,876.0,9.280000000000001,28.0,65.0,710.0
2023,23,0-34,213.0,0.0,333.0,3.1,51.0,0.64,,,
2023,23,35-59,1416.0,5.0,524.0,1.8,82.0,0.29,,,
2023,23,60-79,5936.0,55.0,833.0,4.5,303.0,1.65,,,
2023,23,80+,10815.0,69.0,678.0,11.1,333.0,5.45,,,
2023,23,gesamt,18380.0,129.0,2368.0,20.5,769.0,8.030000000000001,53.0,37.0,534.0
2023,24,0-34,183.0,0.0,289.0,2.3,39.0,0.51,,,
2023,24,35-59,1411.0,7.0,512.0,1.8,81.0,0.29,,,
2023,24,60-79,5873.0,62.0,667.0,3.6,261.0,1.42,,,
2023,24,80+,10363.0,99.0,584.0,9.6,297.0,4.86,,,
2023,24,gesamt,17830.0,168.0,2052.0,17.3,678.0,7.08,32.0,42.0,750.0
2023,25,0-34,216.0,0.0,300.0,2.6,39.0,0.51,,,
2023,25,35-59,1401.0,5.0,376.0,1.3,46.0,0.16,,,
2023,25,60-79,6001.0,41.0,494.0,2.7,165.0,0.9,,,
2023,25,80+,10463.0,78.0,360.0,5.9,178.0,2.91,,,
