Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
20210912,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,1.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4059081.0,92553.0,V,62.01,50.93,27.31,39.12,36.28,59.38,46.09,52.74,51.14,62.5,47.32,54.91,53.09,37.5
20210913,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,1.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4083151.0,92618.0,V,62.11,50.93,27.31,39.12,36.26,59.38,46.09,52.74,51.13,62.5,47.32,54.91,53.07,37.5
20210914,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,1.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4089476.0,92686.0,V,62.26,50.93,27.31,39.12,36.22,59.38,46.09,52.74,51.11,62.5,47.32,54.91,53.05,37.5
20210915,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,1.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4101931.0,92769.0,V,62.45,50.93,27.31,39.12,36.18,59.38,46.09,52.74,51.08,62.5,47.32,54.91,53.02,37.5
20210916,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,1.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4114856.0,92837.0,V,62.62,50.93,27.31,39.12,36.14,59.38,46.09,52.74,51.06,62.5,47.32,54.91,52.99,37.5
20210917,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,1.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4125878.0,92857.0,V,62.76,50.93,27.31,39.12,36.11,59.38,46.09,52.74,51.04,62.5,47.32,54.91,52.97,37.5
20210918,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,1.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4125878.0,92857.0,V,62.84,50.93,27.31,39.12,36.09,59.38,46.09,52.74,51.03,62.5,47.32,54.91,52.96,37.5
20210919,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,1.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4125878.0,92857.0,V,62.88,50.93,27.31,39.12,36.08,59.38,46.09,52.74,51.02,62.5,47.32,54.91,52.95,37.5
20210920,1.0,1.0,,,,,1.0,1.0,"Nationwide emergency brake has expired, and all states have allowed schools to open, though subject to some restrictions (e.g. social distancing, mask wearing)    Source:  https://archive.fo/FHCB5",,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,1.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,No change in policy: The federal and state governments call for unnecessary travel to be avoided in general.     Source:  https://web.archive.org/web/20210725155925/https://www.zusammengegencorona.de/informieren/alltag-und-reisen/reisen/,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,No policies limiting internal movement between cities/regions.    Source:  https://web.archive.org/web/20210823173530/https://de.usembassy.gov/covid-19-information/  https://web.archive.org/web/20210805182250/https://www.bmi.bund.de/SharedDocs/faqs/EN/topics/civil-protection/coronavirus/coronavirus-faqs.html,,2.0,1.0,1.0,,2.0,0.0,No change in policy.    Source:   http://web.archive.org/web/20210128000537/https://bundesfinanzministerium.de/Web/EN/Issues/Priority-Issues/stimulus-package-for-everyone/stimulus-package-for-everyone.html,0.0,,,,,,2.0,1.0,No change. Coordinated government website with relevant updates.     Source:   http://web.archive.org/web/20210424110522/https://www.bundesregierung.de/breg-de/themen/coronavirus,3.0,"No new policy. Widespread rapid tests are available for the general public.  If you get a positive rapid test result, you are required to get a PCR test to confirm the result and follow advice on self-isolation.    Source:   https://web.archive.org/web/20210823173530/https://de.usembassy.gov/covid-19-information/  https://web.archive.org/web/20210823180140/https://www.deutschland.de/en/news/coronavirus-in-germany-informations  http://web.archive.org/web/20210614092304/https://www.thelocal.de/20210528/explained-what-you-need-to-know-about-rapid-covid-testing-around-germany/",2.0,"No new policies. Outbreak investigation and management, including contact tracing, is the responsibility of local health authorities at city or county level, with support from state health departments and the national institute for public health, the Robert Koch Institute, when necessary.     Source:  https://web.archive.org/web/20210823180755/https://www.bmj.com/content/369/bmj.m2522",,,0.0,,2.0,1.0,,,,,2.0,1.0,"No new policies. MASKS: Medical protective masks (OP or FFP2) are to continue to be ""mandatory"" in public transport and when shopping. This is to be reviewed every four weeks. However, Saxony had already lifted the mask requirement for shopping when the incidence was low.    Source:  https://web.archive.org/web/20210823172205/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  https://web.archive.org/web/20210812162056/https://www.deutschland.de/en/news/german-federal-government-informs-about-the-corona-crisis",5.0,1.0,"No new policy. From 7 June, anyone above 12 y/o can apply for vaccination.      Source:   http://web.archive.org/web/20210614092919/https://www.dw.com/en/covid-germany-allows-everyone-to-sign-up-for-their-vaccination/a-57782978",2.0,1.0,,,,,2.0,1.0,"No policy change.  Tests are to be a prerequisite for visitor access to hospitals, nursing and care homes and assisted living facilities for the disabled.  These tests are only mandatory for unvaccinated individuals.    Source: http://web.archive.org/web/20210326145328/https://www.bundesregierung.de/resource/blob/656632/1881470/f0922369004c03634f34e502e79490b2/2021-03-24-mpk-beschluss-corona-en-data.pdf?download=1  https://archive.fo/1Ibb4",,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4145852.0,92971.0,V,62.98,50.93,27.31,39.12,36.05,59.38,46.09,52.74,51.01,62.5,47.32,54.91,52.94,37.5
20210921,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,"According to the '3g Rule'(Vaccinate, Recover, Testing), people who are vaccinated or have proof of recovery from Covid-19 are allowed in businesses, facilities and some events.   In Berlin and Hamburg, businesses are allowed to open under the '2G rule' that is only open for those who are vaccinated or have recovered from Covid 19.   Sources:  https://web.archive.org/web/20210823181430/https://www.bundesregierung.de/breg-en/news/federal-regional-consultation-coronavirus-1949666  https://web.archive.org/web/20210829102155/http://www.bundesregierung.de/resource/blob/656632/1950174/93e22e944e165b106f56406b3de0dfa9/2021-08-10-mpk-beschluss-corona-en-data.pdf?download=1  https://web.archive.org/web/20210928160506/https://www.berlin.de/corona/massnahmen/verordnung/  http://web.archive.org/web/20210920125835/https://www.ndr.de/nachrichten/info/Corona-Regeln-Das-gilt-derzeit-im-Norden%2Cbundlaenderberatungen100.html",,,2.0,1.0,0.0,,0.0,,"On 23rd August 2021, the government initiated the '3G rule' (Vaccinated, Recovered, Tested) whereby certain public spaces are open to persons who are vaccinated, have recovered from Covid-19 or must show proof of a negative covid 19 test not older than 24 hours for a rapid test and 48 hours for a PCR test.  Sources  https://web.archive.org/web/20210823181430/https://www.bundesregierung.de/breg-en/news/federal-regional-consultation-coronavirus-1949666  https://web.archive.org/web/20210829102155/http://www.bundesregierung.de/resource/blob/656632/1950174/93e22e944e165b106f56406b3de0dfa9/2021-08-10-mpk-beschluss-corona-en-data.pdf?download=1  https://web.archive.org/web/20210823182454/https://www.iamexpat.de/expat-info/german-expat-news/3g-rule-comes-force-across-germany-what-you-need-knowhttps://web.archive.org/web/20221021114329/https://www.dw.com/en/new-covid-rules-in-germany/a-58970674",,,3.0,0.0,2.0,0.0,2.0,0.0,"The '3G rule' came into effect on 23rd August, 2021. Allowing entry to public gatherings for those fully vaccinated or have proof of recovery from Covid 19.   In addition to the 3G rule, the Länder and local authorities will continue to apply restrictive regulations or make situation-based decisions in individual cases to determine the permitted number of participants and restrict access where necessary.   In Berlin- Private meetings indoors are permitted without any limits on the amount of people attending. Outside gatherings are allowed for a maximum of 100 people. Your own children up to 14 years of age as well as vaccinated and recovered persons are not included. The permitted number of people at special celebrations is 50 persons indoors and 100 persons outdoors. There are no restrictions for those vaccinated or recovered from Covid-19  In Hamburg outdoor dance events are only allowed for  up to 250 people subject to conditions.  https://web.archive.org/web/20210928160506/https://www.berlin.de/corona/massnahmen/verordnung/  http://web.archive.org/web/20210920125835/https://www.ndr.de/nachrichten/info/Corona-Regeln-Das-gilt-derzeit-im-Norden%2Cbundlaenderberatungen100.html",1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0," there are currently no 'areas of variant of concern', from which travel to Germany is banned.  From 1 Aug, vaccinated and recovered individuals are exempt from quarantine.  Quarantine regulations will still apply, however, if they are entering Germany from a risk area classed or an “area of variant of concern”.     Source:  https://archive.fo/G052o",2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4150516.0,93052.0,V,63.14,49.54,27.31,38.42,35.5,58.59,46.09,52.34,50.7,61.61,47.32,54.47,52.59,37.5
20210922,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,0.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4160970.0,93123.0,V,63.31,49.54,27.31,38.42,35.47,58.59,46.09,52.34,50.68,61.61,47.32,54.47,52.56,37.5
20210923,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,0.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4171666.0,93238.0,V,63.48,49.54,27.31,38.42,35.43,58.59,46.09,52.34,50.65,61.61,47.32,54.47,52.54,37.5
20210924,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,0.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4181393.0,93303.0,V,63.62,49.54,27.31,38.42,35.4,58.59,46.09,52.34,50.64,61.61,47.32,54.47,52.52,37.5
20210925,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,0.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4181393.0,93303.0,V,63.69,49.54,27.31,38.42,35.38,58.59,46.09,52.34,50.63,61.61,47.32,54.47,52.51,37.5
20210926,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,0.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4181393.0,93303.0,V,63.73,49.54,27.31,38.42,35.37,58.59,46.09,52.34,50.62,61.61,47.32,54.47,52.5,37.5
20210927,1.0,1.0,,,,,1.0,1.0,"Nationwide emergency brake has expired, and all states have allowed schools to open, though subject to some restrictions (e.g. social distancing, mask wearing)    Source:  https://archive.fo/FHCB5",,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,0.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,No change in policy: The federal and state governments call for unnecessary travel to be avoided in general.     Source:  https://web.archive.org/web/20210725155925/https://www.zusammengegencorona.de/informieren/alltag-und-reisen/reisen/,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,No policies limiting internal movement between cities/regions.    Source:  https://web.archive.org/web/20210823173530/https://de.usembassy.gov/covid-19-information/  https://web.archive.org/web/20210805182250/https://www.bmi.bund.de/SharedDocs/faqs/EN/topics/civil-protection/coronavirus/coronavirus-faqs.html,,2.0,1.0,1.0,,2.0,0.0,No change in policy.    Source:   http://web.archive.org/web/20210128000537/https://bundesfinanzministerium.de/Web/EN/Issues/Priority-Issues/stimulus-package-for-everyone/stimulus-package-for-everyone.html,0.0,,,,,,2.0,1.0,No change. Coordinated government website with relevant updates.     Source:   http://web.archive.org/web/20210424110522/https://www.bundesregierung.de/breg-de/themen/coronavirus,3.0,"No new policy. Widespread rapid tests are available for the general public.  If you get a positive rapid test result, you are required to get a PCR test to confirm the result and follow advice on self-isolation.    Source:   https://web.archive.org/web/20210823173530/https://de.usembassy.gov/covid-19-information/  https://web.archive.org/web/20210823180140/https://www.deutschland.de/en/news/coronavirus-in-germany-informations  http://web.archive.org/web/20210614092304/https://www.thelocal.de/20210528/explained-what-you-need-to-know-about-rapid-covid-testing-around-germany/",2.0,"No new policies. Outbreak investigation and management, including contact tracing, is the responsibility of local health authorities at city or county level, with support from state health departments and the national institute for public health, the Robert Koch Institute, when necessary.     Source:  https://web.archive.org/web/20210823180755/https://www.bmj.com/content/369/bmj.m2522",,,0.0,,2.0,1.0,,,,,2.0,1.0,"No new policies. MASKS: Medical protective masks (OP or FFP2) are to continue to be ""mandatory"" in public transport and when shopping. This is to be reviewed every four weeks. However, Saxony had already lifted the mask requirement for shopping when the incidence was low.    Source:  https://web.archive.org/web/20210823172205/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  https://web.archive.org/web/20210812162056/https://www.deutschland.de/en/news/german-federal-government-informs-about-the-corona-crisis",5.0,1.0,"No new policy. From 7 June, anyone above 12 y/o can apply for vaccination.      Source:   http://web.archive.org/web/20210614092919/https://www.dw.com/en/covid-germany-allows-everyone-to-sign-up-for-their-vaccination/a-57782978",2.0,1.0,,,,,2.0,1.0,"No policy change.  Tests are to be a prerequisite for visitor access to hospitals, nursing and care homes and assisted living facilities for the disabled.  These tests are only mandatory for unvaccinated individuals.    Source: http://web.archive.org/web/20210326145328/https://www.bundesregierung.de/resource/blob/656632/1881470/f0922369004c03634f34e502e79490b2/2021-03-24-mpk-beschluss-corona-en-data.pdf?download=1  https://archive.fo/1Ibb4",,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4199400.0,93403.0,V,63.82,49.54,27.31,38.42,35.35,58.59,46.09,52.34,50.61,61.61,47.32,54.47,52.49,37.5
20210928,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,0.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4203571.0,93504.0,V,63.97,49.54,27.31,38.42,35.32,58.59,46.09,52.34,50.59,61.61,47.32,54.47,52.47,37.5
20210929,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,0.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4215351.0,93571.0,V,64.12,49.54,27.31,38.42,35.29,58.59,46.09,52.34,50.57,61.61,47.32,54.47,52.45,37.5
20210930,1.0,1.0,,,,,1.0,1.0,,,,2.0,0.0,0.0,,0.0,,,,,2.0,1.0,0.0,,0.0,,,,,3.0,0.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,2.0,1.0,1.0,,2.0,0.0,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,3,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5,,0.0,,4227501.0,93638.0,V,64.27,49.54,27.31,38.42,35.25,58.59,46.09,52.34,50.56,61.61,47.32,54.47,52.43,37.5
